7 50 57 67 99 50 102 51	29
19 57 52 90 122 49 53 55 70 100 52 50 67 69 88 98 57 68 99 67	94
8 54 101 49 100 88 56 100 53	6
22 53 102 95 68 54 48 55 49 69 68 48 102 70 90 95 95 50 52 98 95 102 101	5
12 49 65 100 50 67 54 52 57 122 53 54 55	1
23 48 68 88 56 69 102 53 56 55 100 95 55 122 100 90 90 95 102 70 53 55 98 90	0
10 57 99 54 100 88 52 52 49 56 57	9
7 52 65 54 55 122 88 122	4
12 53 122 122 97 101 52 88 55 51 66 53 88	5
19 53 68 49 88 51 102 56 120 95 99 70 57 90 99 65 55 97 100 95	5
3 57 70 90	9
5 57 67 101 55 120	9
20 53 101 49 69 67 88 57 98 97 100 55 55 52 54 52 70 55 54 69 54	5
7 53 57 95 70 95 53 65	59
6 56 70 55 98 53 120	8
13 53 52 54 65 97 88 67 120 67 56 122 102 69	546
21 53 100 70 99 65 97 70 66 97 49 53 90 88 100 99 50 52 95 56 100 69	5
25 55 99 66 55 52 98 56 120 120 120 101 51 49 69 50 48 122 88 66 102 50 98 95 97 66	7
13 51 69 88 100 55 95 70 69 48 90 102 49 102	3
17 57 70 49 120 90 122 54 97 57 95 57 95 97 99 90 97 122	9
12 56 102 122 53 102 54 50 48 57 69 100 99	8
10 48 98 56 88 55 100 88 120 95 122	0
8 56 90 53 54 54 52 66 69	8
23 53 54 65 50 49 90 57 120 55 70 120 97 57 48 57 90 70 52 95 56 54 53 102	56
23 52 120 88 88 68 56 98 49 54 70 53 101 55 100 90 56 67 120 55 102 53 95 101	4
4 49 97 88 54	1
17 49 52 66 100 68 99 57 101 90 99 54 67 52 102 67 70 51	14
11 52 97 70 49 49 120 56 66 48 102 102	4
3 52 49 100	41
20 53 98 69 51 98 56 51 120 70 102 57 56 54 51 122 90 120 55 53 95	5
2 48 69	0
19 53 55 70 69 68 100 49 52 95 55 57 122 69 57 102 48 57 101 65	57
1 51	3
21 50 50 65 50 54 49 95 99 90 67 57 52 54 88 49 99 98 99 56 70 99	22
4 50 49 67 55	21
24 50 100 57 51 53 88 55 90 68 97 56 56 88 67 54 70 99 56 51 99 102 97 102 53	2
1 45	0
12 45 100 100 57 90 95 101 69 49 66 49 54	0
23 54 52 65 100 98 95 88 67 97 54 52 88 97 67 100 56 54 102 67 48 98 49 95	64
14 52 52 100 52 56 102 88 66 53 100 67 97 55 66	44
2 55 49	71
22 57 66 68 100 98 95 65 51 56 88 57 57 99 48 55 65 57 66 90 122 48 70	9
15 52 95 69 68 70 69 57 52 48 48 100 98 68 65 101	4
25 51 53 48 97 70 95 57 57 101 120 49 52 55 65 99 54 52 101 102 101 55 90 65 56 66	350
10 57 90 101 101 53 55 120 55 102 102	9
8 53 56 100 97 69 97 70 68	58
19 57 88 101 70 49 67 57 102 50 52 67 101 56 88 122 53 56 56 120	9
11 55 56 69 88 70 49 53 65 70 90 99	78
14 48 66 100 101 99 51 51 97 55 120 102 102 70 68	0
11 52 97 68 50 57 68 67 120 88 97 53	4
1 51	3
1 48	0
16 45 50 56 102 54 54 68 65 68 55 56 69 69 51 68 69	18446744073709551588
17 45 50 55 50 120 68 57 122 122 55 50 95 57 49 120 69 69	18446744073709551344
7 54 48 90 68 54 88 69	60
16 50 120 88 100 99 68 68 122 100 99 100 57 54 52 97 88	2
16 49 55 65 95 55 54 56 66 53 100 67 101 57 100 70 101	17
11 49 55 122 98 90 69 95 98 102 99 57	17
1 53	5
6 56 53 122 99 95 50	85
25 54 56 99 66 56 120 56 54 49 65 50 52 102 98 70 120 97 70 120 65 90 57 90 102 51	68
16 56 101 99 50 55 67 68 120 50 88 52 48 51 102 52 99	8
15 57 69 95 52 97 68 65 55 120 100 68 99 55 70 56	9
9 50 101 68 101 101 100 65 102 67	2
15 53 88 98 57 70 70 48 88 49 99 90 98 120 120 68	5
9 52 54 48 65 101 55 100 102 70	460
3 50 70 53	2
25 57 90 95 49 57 53 88 50 101 95 57 70 52 67 100 66 102 122 88 65 54 68 90 95 101	9
14 49 53 67 97 102 98 52 67 48 99 120 68 49 51	15
13 49 102 70 52 57 99 49 65 54 48 66 52 95	1
14 55 122 52 67 90 65 50 122 120 101 95 102 65 66	7
23 48 90 48 102 95 51 99 102 57 55 99 101 57 56 90 66 51 68 122 68 88 69 57	0
11 51 55 90 95 52 52 120 100 48 102 49	37
16 52 66 57 57 65 102 95 53 53 102 68 53 67 99 122 98	4
8 51 53 68 66 50 53 122 48	35
25 57 68 51 122 51 95 120 120 55 120 99 99 100 53 69 49 99 51 55 99 53 120 56 49 98	9
1 51	3
23 45 70 95 68 99 122 67 53 56 57 68 57 53 102 56 88 69 102 67 56 122 54 53	0
2 56 120	8
3 48 95 95	0
15 45 97 67 90 48 55 67 100 122 98 97 51 98 57 102	0
19 49 101 67 49 70 69 69 88 56 49 120 100 101 65 98 99 70 88 90	1
9 53 102 100 50 69 66 98 102 55	5
4 48 99 57 68	0
2 51 68	3
25 56 67 65 49 122 95 66 95 98 101 100 56 50 102 53 69 51 65 54 95 102 101 95 68 55	8
25 55 50 97 70 69 90 65 69 51 97 66 49 51 66 54 65 67 53 56 68 65 100 122 53 56	72
6 53 67 51 55 66 97	5
2 49 97	1
9 50 70 56 98 95 120 88 67 101	2
24 57 102 120 49 49 49 69 69 88 50 50 99 97 98 70 53 65 95 67 70 88 56 65 69	9
3 53 122 56	5
3 51 49 100	31
3 51 99 100	3
5 45 67 122 57 95	0
11 54 95 68 50 49 56 95 55 99 120 97	6
6 45 100 53 122 66 99	0
10 53 65 122 88 101 51 98 97 120 65	5
7 53 67 68 120 56 99 51	5
17 48 69 101 52 68 65 95 65 88 97 100 90 56 65 69 48 88	0
21 48 66 67 88 120 99 51 122 56 100 50 90 102 98 66 51 65 90 48 57 100	0
10 49 48 54 97 95 122 99 66 67 102	106
2 45 48	0
17 54 102 90 56 90 98 120 97 56 100 98 102 50 98 90 65 56	6
2 55 69	7
2 56 54	86
18 55 57 88 65 50 52 100 90 56 68 90 49 98 101 50 68 102 53	79
12 57 69 120 49 102 56 66 70 98 66 51 97	9
5 53 68 101 54 101	5
6 51 90 90 122 120 53	3
21 48 53 98 95 49 66 48 99 90 50 70 53 65 68 56 90 95 56 53 65 120	5
23 56 101 52 120 120 67 95 68 102 66 88 122 52 66 120 68 66 56 66 102 50 120 88	8
2 49 90	1
23 56 67 100 67 49 66 70 101 70 97 90 66 100 69 66 67 122 49 53 68 65 52 69	8
18 55 99 95 51 50 57 100 66 52 48 99 53 48 66 102 57 67 50	7
3 52 68 122	4
5 45 95 50 95 56	0
17 49 100 69 65 55 88 99 88 95 69 69 97 54 97 122 67 55	1
5 52 99 69 67 98	4
20 50 54 57 66 68 100 48 69 55 49 95 101 67 95 98 54 101 54 48 48	269
6 48 90 100 67 49 99	0
2 52 52	44
25 50 90 120 70 122 101 55 88 90 100 52 102 95 48 99 51 99 48 102 122 51 54 48 56 102	2
14 55 69 50 51 100 56 54 52 48 99 98 88 90 100	7
20 57 65 52 50 97 120 101 54 97 95 57 98 102 102 120 90 97 70 48 122	9
5 49 66 90 100 99	1
24 50 56 102 97 99 67 95 52 102 100 70 102 97 98 88 88 55 57 55 54 122 120 120 88	28
1 57	9
1 49	1
11 51 54 67 51 55 122 98 122 49 120 99	36
24 52 51 100 51 50 68 95 97 68 48 70 49 100 101 54 51 68 53 51 70 122 65 48 50	43
13 54 69 53 65 70 97 101 88 51 98 55 50 52	6
5 49 69 70 98 57	1
5 55 52 98 49 57	74
5 56 70 52 100 56	8
17 55 102 70 56 120 67 97 100 67 55 100 66 95 101 120 53 100	7
14 55 100 95 90 95 50 90 69 49 66 122 98 90 97	7
13 53 99 57 122 98 51 101 88 99 67 56 88 95	5
2 45 97	0
19 45 100 68 54 99 90 102 90 51 56 70 99 102 70 49 67 100 70 120	0
16 51 49 88 99 68 88 95 50 90 69 70 88 102 54 52 55	31
8 51 68 120 53 99 56 67 101	3
13 52 48 98 90 68 65 95 66 54 97 88 66 102	40
8 57 95 48 67 50 57 101 102	9
3 56 88 100	8
12 57 57 68 66 122 56 68 95 56 52 65 102	99
25 49 69 52 48 57 66 66 50 97 57 51 66 70 57 48 50 122 101 102 52 67 122 120 102 101	1
18 48 70 52 95 66 69 55 52 95 65 120 100 120 51 120 52 54 101	0
16 56 67 95 68 57 70 67 51 49 99 48 51 49 55 99 51	8
14 50 57 88 54 57 55 67 98 50 97 97 65 98 99	29
19 56 98 51 66 66 50 53 95 122 88 69 52 95 98 97 48 69 101 68	8
13 50 97 88 122 56 95 88 69 69 57 98 66 98	2
16 55 49 95 66 50 55 56 57 53 67 101 100 51 49 68 69	71
1 53	5
16 53 66 68 122 70 88 120 65 48 50 68 52 52 70 69 66	5
22 55 102 66 122 98 49 100 122 122 68 54 99 101 120 95 98 88 122 88 65 50 120	7
9 48 88 70 65 122 97 54 49 65	250
7 56 52 56 97 67 55 102	848
17 55 90 66 68 50 48 50 49 95 53 48 97 66 65 53 90 66	7
10 45 65 52 55 69 57 68 66 67 48	0
23 48 57 98 97 55 52 69 55 48 54 65 70 98 122 68 53 67 90 57 52 98 97 54	0
6 57 48 57 50 54 49	909261
2 52 48	40
18 56 49 54 51 97 102 70 88 67 102 49 68 100 69 88 88 98 53	8163
18 49 65 57 67 70 65 50 51 65 48 49 49 54 69 56 102 48 122	1
15 54 53 70 70 98 53 120 66 65 49 99 55 54 56 51	65
5 56 98 65 55 57	8
15 51 56 68 55 56 52 70 70 97 54 57 90 66 99 99	38
3 45 90 67	0
6 53 48 56 97 70 97	508
1 55	7
15 51 51 70 67 66 66 54 69 90 52 88 48 56 70 51	33
3 54 57 98	69
19 45 66 97 122 49 48 65 49 101 50 100 100 70 67 50 101 102 95 98	0
15 51 98 120 99 49 90 52 55 97 102 102 97 95 101 57	3
19 56 100 97 100 101 88 95 95 53 90 97 68 66 67 88 49 122 49 98	8
3 51 54 49	361
2 54 120	6
18 50 120 101 50 120 122 88 122 50 102 52 52 99 95 88 48 49 95	2
8 50 50 100 70 52 54 97 48	22
1 52	4
18 49 55 55 48 65 97 122 95 56 88 49 102 65 69 54 69 88 53	1770
8 52 66 67 55 65 50 97 95	4
9 52 54 50 98 70 98 49 98 100	462
14 45 56 52 53 97 99 57 67 70 69 102 88 122 54	18446744073709550771
24 50 95 52 99 49 66 102 122 54 95 98 98 98 57 97 70 88 88 54 54 53 70 55 51	2
21 52 67 52 48 122 48 65 57 48 57 48 56 120 48 120 52 98 67 102 99 48	4
11 55 100 98 99 70 100 90 122 122 90 49	7
10 50 67 52 97 120 70 57 54 95 102	2
23 48 48 54 101 50 70 69 55 51 54 49 55 66 55 54 101 68 88 95 65 102 66 122	6
9 55 52 56 69 50 49 49 56 69	748
7 45 69 51 48 50 66 98	0
3 49 56 51	183
13 54 68 48 49 70 66 101 100 52 102 48 49 70	6
7 48 68 99 99 101 69 52	0
13 54 88 122 97 90 66 101 100 97 101 56 97 97	6
9 57 57 69 48 99 88 102 99 95	99
6 50 90 52 55 99 120	2
12 49 48 98 57 102 70 95 68 120 55 50 102	10
8 50 56 68 99 99 67 122 51	28
6 56 95 49 56 122 122	8
14 53 97 122 49 50 102 50 97 88 68 97 102 97 57	5
6 52 55 98 122 95 51	47
20 48 66 102 57 101 68 54 99 56 57 65 55 65 50 88 98 56 50 100 99	0
17 56 101 69 55 51 122 68 50 67 122 51 49 48 67 69 120 52	8
21 50 95 48 68 102 95 48 120 120 52 90 57 90 55 66 97 50 48 90 68 90	2
8 48 53 49 122 51 55 70 70	41
11 54 122 68 69 53 98 98 57 97 122 56	6
1 48	0
23 50 48 101 56 67 88 55 68 88 95 70 102 56 50 90 68 95 51 69 55 120 97 122	20
7 45 100 95 99 53 53 101	0
18 50 48 97 95 95 98 120 70 70 54 57 88 70 70 101 49 67 52	20
1 50	2
7 45 99 100 67 56 66 122	0
16 56 51 68 101 56 68 68 56 53 50 102 66 55 98 50 69	83
5 48 65 49 50 65	0
7 45 99 65 70 52 67 95	0
11 49 52 51 100 55 90 70 98 90 66 97	143
16 56 65 120 66 69 48 56 65 65 99 51 70 57 49 102 55	8
21 55 95 98 49 49 98 56 69 97 48 50 98 48 70 54 120 56 88 88 55 69	7
20 53 69 68 70 65 56 53 51 54 99 69 100 56 69 98 55 70 102 102 99	5
5 49 99 98 101 122	1
2 56 66	8
18 49 52 70 90 56 50 120 57 70 98 57 56 67 53 57 101 90 51	14
22 49 49 57 68 97 101 98 55 67 65 66 98 57 90 98 67 49 122 56 51 101 55	119
10 55 52 50 98 65 88 52 101 122 88	742
9 45 50 68 98 102 51 69 53 57	18446744073709551614
12 53 95 51 53 69 53 51 48 51 70 98 66	5
9 45 102 90 49 90 48 98 66 68	0
12 56 66 102 97 67 49 100 95 98 68 122 68	8
14 51 67 48 65 55 97 97 66 99 55 56 120 55 69	3
7 52 68 68 97 65 102 49	4
15 55 49 54 88 69 88 66 49 98 53 68 50 98 65 90	716
11 54 70 57 51 50 54 122 97 48 65 90	6
5 56 48 98 49 95	80
3 49 57 102	19
18 53 50 88 102 51 49 66 54 99 70 88 88 66 101 95 55 95 101	52
12 57 51 55 65 56 56 101 68 65 50 101 50	937
13 53 101 56 66 98 122 52 65 97 98 69 90 53	5
8 45 56 48 54 55 51 56 88	18446744073708744878
5 51 49 65 67 56	31
13 53 102 50 65 65 90 120 122 54 101 95 88 90	5
10 55 55 102 98 95 120 65 68 120 69	77
1 50	2
1 52	4
13 49 98 54 52 50 49 57 49 70 57 95 99 69	1
3 50 70 49	2
3 48 102 95	0
16 45 90 54 69 95 99 52 122 52 100 100 102 55 57 48 51	0
21 45 90 90 49 55 120 101 53 88 90 67 65 88 70 52 122 122 50 65 68 102	0
23 53 55 50 98 67 68 98 67 98 54 101 48 54 57 90 55 49 99 51 120 51 57 120	572
4 57 90 48 98	9
12 56 90 50 99 66 50 101 54 99 53 98 65	8
22 48 101 90 57 88 51 56 53 66 97 48 100 53 120 48 90 90 88 57 95 67 90	0
22 48 65 70 102 49 100 50 95 68 67 99 97 122 90 66 99 70 100 122 95 48 52	0
24 55 99 69 67 70 102 55 66 65 101 50 57 88 56 65 48 51 99 56 50 52 69 53 51	7
2 51 52	34
25 52 67 101 88 102 66 57 122 65 101 68 88 102 102 98 88 57 56 65 99 65 98 66 67 102	4
13 51 88 90 98 99 53 95 52 50 51 69 69 70	3
3 50 54 48	260
9 51 56 98 66 65 102 56 98 99	38
12 56 70 54 57 68 95 50 48 65 52 56 120	8
16 50 98 68 98 69 55 51 100 51 57 51 55 52 69 97 50	2
5 50 100 102 97 102	2
6 51 53 100 69 99 88	35
4 55 100 67 49	7
20 45 50 52 68 55 99 57 51 97 56 120 95 97 51 122 48 66 90 55 120	18446744073709551592
22 56 68 95 97 120 100 54 53 120 68 95 99 56 101 65 69 53 57 98 69 122 50	8
21 48 95 52 50 88 55 67 102 120 51 55 100 55 101 90 65 66 97 66 67 101	0
17 48 97 99 88 100 57 53 50 52 120 69 53 100 50 53 54 66	0
2 54 54	66
7 45 98 66 99 53 67 55	0
11 52 51 55 90 48 56 68 100 120 101 51	437
3 49 100 67	1
4 56 49 122 48	81
15 45 69 55 122 88 88 120 51 120 50 53 66 51 122 51	0
21 49 53 102 51 51 98 65 99 97 57 69 70 66 54 52 65 99 95 53 54 102	15
8 57 48 100 48 67 68 69 97	90
20 45 65 120 99 49 56 101 55 90 67 70 68 51 120 52 49 97 54 120 50	0
21 56 53 52 99 88 90 65 51 51 48 48 120 88 99 57 49 53 70 99 54 67	854
12 57 95 99 68 88 90 55 100 122 65 65 53	9
8 56 49 100 88 49 122 100 69	81
1 51	3
9 56 97 70 99 56 53 98 49 65	8
19 53 100 88 99 90 69 97 102 69 69 50 57 57 88 122 102 70 70 65	5
6 50 56 68 55 69 120	28
21 49 97 100 56 66 100 90 95 69 120 54 52 122 102 50 98 122 57 99 98 100	1
1 57	9
8 54 122 51 90 101 101 56 54	6
20 45 101 101 48 120 70 122 122 66 95 50 66 90 68 95 55 48 54 101 48	0
10 49 101 55 101 70 49 54 120 95 70	1
7 56 54 66 57 120 69 88	86
10 57 102 66 53 122 50 57 67 90 98	9
9 50 69 102 57 95 99 56 48 54	2
9 45 65 57 68 95 51 56 88 68	0
12 55 90 55 100 49 54 70 100 66 67 120 54	7
15 50 65 102 100 88 98 101 49 95 90 120 54 120 69 53	2
9 57 95 67 95 51 97 88 66 102	9
23 56 97 101 70 68 52 68 50 100 120 99 69 53 68 55 65 48 65 120 66 55 101 65	8
11 56 102 70 49 66 90 55 99 67 57 53	8
16 57 98 99 99 55 102 66 50 48 95 100 56 98 65 100 70	9
2 48 51	3
9 55 120 97 66 52 88 57 48 50	7
13 48 56 102 88 120 67 54 97 56 120 99 50 68	0
4 48 101 67 101	0
10 55 50 88 54 57 57 56 53 98 65	72
11 51 122 51 48 52 57 53 48 56 99 54	3
9 48 69 50 53 97 48 70 70 88	0
21 53 67 95 95 49 54 120 51 52 88 90 95 54 54 50 49 98 55 68 95 57	5
18 54 65 54 90 55 54 56 65 68 48 48 54 56 100 95 102 67 98	6
12 55 51 98 56 48 99 120 49 68 53 48 99	73
13 55 101 70 67 90 102 53 101 49 120 122 97 56	7
9 53 54 122 52 101 88 49 51 69	56
18 51 88 122 67 67 122 97 88 69 57 48 100 88 101 54 66 70 53	3
3 45 65 70	0
15 49 102 98 49 70 88 52 95 97 99 90 52 122 56 65	1
17 49 56 122 102 48 66 55 70 53 90 49 102 69 65 68 53 102	18
15 54 66 97 56 68 49 99 57 54 97 69 66 51 56 70	6
6 54 66 54 56 65 67	6
7 50 50 51 50 52 90 53	22324
5 45 90 67 99 100	0
20 57 53 56 69 95 52 66 51 55 51 102 68 50 48 88 68 65 54 54 53	958
24 49 88 97 102 49 98 53 53 50 55 88 95 97 49 97 100 70 95 66 90 66 99 57 52	1
19 56 101 88 70 49 98 66 68 122 53 120 67 50 98 102 55 102 98 52	8
17 48 52 50 68 69 53 68 49 56 52 120 69 98 70 102 66 98	34
13 51 56 120 67 49 49 102 90 53 56 68 55 99	38
6 51 97 122 48 95 67	3
24 52 53 56 122 56 51 95 48 66 95 100 50 65 97 98 50 56 52 100 68 95 90 57 95	458
17 55 102 97 120 65 57 65 99 67 101 98 97 69 97 120 100 50	7
21 53 56 57 53 90 99 51 54 67 102 122 69 66 49 57 99 97 122 52 70 49	5895
19 45 95 95 68 65 57 70 49 65 90 95 67 122 56 102 90 54 67 65	0
14 57 67 57 56 52 100 120 99 68 95 66 120 48 120	9
8 57 49 101 54 65 69 99 57	91
22 49 122 88 66 99 68 69 56 120 68 50 54 53 55 55 52 98 68 70 101 100 99	1
22 51 57 70 69 97 97 53 100 98 50 99 66 65 98 97 122 49 51 97 68 69 66	39
7 48 90 68 120 120 97 48	0
4 49 101 98 101	1
18 54 101 102 48 88 90 69 50 98 99 66 56 49 67 57 50 99 99	6
14 57 68 98 90 69 98 122 88 52 67 50 54 57 57	9
2 49 56	18
7 45 66 53 70 49 52 120	0
5 49 52 51 49 120	1431
24 54 88 70 56 52 95 55 50 51 122 122 102 98 120 70 54 68 54 50 120 65 65 88 95	6
18 45 70 52 51 120 90 55 49 65 49 97 100 99 69 66 50 50 70	0
9 57 88 49 88 53 90 90 50 69	9
23 50 49 70 67 51 101 57 102 48 54 65 90 67 69 98 101 99 49 57 67 99 69 100	21
21 54 99 100 50 68 55 67 69 101 65 102 67 122 100 99 50 66 55 56 49 98	6
14 45 51 70 101 122 49 98 67 95 100 95 98 57 67	18446744073709551613
14 53 48 69 101 69 51 69 48 65 101 101 102 102 88	50
10 50 120 52 100 50 57 67 55 50 70	2
15 51 54 95 49 98 54 49 120 65 66 95 48 54 56 57	36
15 55 56 65 70 101 100 53 120 51 49 53 88 50 50 52	78
9 45 57 52 67 66 55 69 65 69	18446744073709551522
22 49 54 97 52 65 90 122 100 67 56 99 48 88 101 66 57 66 97 53 48 55 98	16
12 53 97 88 70 53 69 120 52 57 55 97 49	5
10 49 55 67 102 55 57 98 69 97 70	17
14 48 52 88 65 54 88 90 56 55 69 98 65 48 98	4
25 52 49 54 55 48 68 57 90 57 101 97 69 68 98 69 101 98 68 68 70 122 66 101 97 100	41670
14 57 50 67 49 98 88 98 101 54 69 50 102 98 54	92
10 54 97 97 66 50 120 56 97 98 69	6
12 55 54 95 57 48 90 51 97 102 66 48 57	76
12 45 52 53 122 54 100 68 52 97 65 52 55	18446744073709551571
24 56 67 98 55 54 53 90 65 57 70 51 65 100 98 90 99 101 88 90 48 88 57 68 67	8
11 55 68 120 95 67 69 88 70 65 66 56	7
19 48 67 66 69 97 66 54 50 56 65 68 88 51 56 68 66 54 57 48	0
11 52 100 99 102 98 67 69 51 57 69 100	4
3 51 51 120	33
4 45 53 56 122	18446744073709551558
22 45 88 101 122 98 66 99 88 68 95 101 52 51 52 70 99 51 52 101 53 99 56	0
1 53	5
23 49 102 55 54 100 50 120 67 100 65 66 68 95 99 95 95 122 122 49 100 50 90 67	1
5 49 101 102 100 52	1
3 49 57 65	19
14 45 100 67 90 54 68 95 48 53 66 100 65 100 102	0
25 57 120 98 55 122 102 101 90 102 101 57 50 120 122 99 100 68 53 65 55 67 54 88 120 101	9
21 54 53 52 65 48 120 98 68 101 88 66 98 95 102 48 53 90 54 95 66 55	654
16 53 100 101 65 56 102 90 52 69 101 65 57 53 98 57 90	5
2 49 56	18
13 51 55 48 101 120 88 53 100 95 54 56 102 101	370
7 55 120 70 56 67 95 98	7
22 53 55 70 90 98 97 97 53 101 88 65 48 99 88 100 99 51 97 67 48 70 90	57
16 53 101 90 95 99 99 100 102 65 56 101 52 67 52 120 48	5
24 54 102 51 51 120 101 51 120 57 90 53 52 56 120 54 88 55 95 88 70 100 70 100 90	6
17 45 55 97 120 122 70 54 101 99 102 65 98 70 48 98 95 54	18446744073709551609
6 45 57 52 122 97 122	18446744073709551522
24 56 65 51 69 95 55 56 97 51 69 88 52 90 100 52 101 122 90 65 100 51 52 68 55	8
4 45 67 66 54	0
9 54 48 49 97 53 70 57 57 122	601
4 55 101 54 66	7
23 51 57 68 98 51 90 101 122 65 102 54 66 120 51 66 122 90 122 102 53 49 99 51	39
8 55 88 68 95 102 57 65 50	7
5 50 66 55 65 90	2
23 48 90 120 99 50 68 88 120 54 100 51 101 53 90 99 52 98 48 102 50 54 66 53	0
15 49 102 99 102 66 69 51 52 100 66 48 50 52 100 68	1
7 51 88 97 52 52 70 54	3
21 57 70 95 57 70 66 54 68 66 101 120 66 122 67 53 102 68 54 51 100 57	9
11 53 69 69 70 51 102 90 90 51 49 57	5
19 55 102 48 88 50 53 50 50 67 55 48 90 97 120 48 65 54 99 97	7
21 57 88 97 99 100 52 49 53 102 57 50 66 53 49 97 51 70 122 53 88 53	9
13 55 88 66 90 54 68 67 102 56 67 102 100 48	7
13 51 55 95 68 95 67 57 52 49 51 51 95 50	37
23 48 122 56 102 100 52 88 70 98 66 98 54 120 98 51 100 69 49 68 52 65 53 99	0
19 51 101 88 101 56 54 66 55 88 95 50 98 50 95 99 99 52 54 99	3
2 57 50	92
2 57 67	9
2 45 66	0
19 48 48 57 88 100 100 52 68 67 67 67 99 102 102 98 69 99 57 67	0
25 49 102 51 53 90 67 100 49 55 66 48 55 101 69 52 120 70 55 99 52 51 101 69 70 100	1
21 54 95 100 70 49 97 100 50 88 101 99 52 99 95 95 67 65 97 65 69 122	6
23 56 65 70 49 68 50 49 101 65 51 51 68 69 122 70 48 67 120 55 66 100 65 51	8
22 54 102 54 68 52 57 51 95 55 55 68 98 56 54 122 101 99 65 54 57 102 99	6
10 53 54 67 49 70 70 54 52 48 55	56
21 52 102 69 65 53 122 50 102 56 68 90 90 69 56 52 50 55 68 51 66 69	4
9 50 56 90 88 66 102 49 50 56	28
19 51 51 56 99 50 99 57 102 57 51 98 55 53 66 95 95 50 88 99	338
12 50 49 67 56 51 55 57 57 70 120 67 120	21
23 50 67 52 52 69 57 100 67 98 54 57 97 50 97 100 67 48 65 51 48 120 54 101	2
20 53 53 120 50 122 102 97 56 66 66 120 48 67 52 99 49 50 97 51 101	55
11 54 56 99 101 66 95 100 67 99 70 49	68
15 52 48 90 65 95 90 53 95 122 50 122 54 97 122 122	40
18 56 101 57 70 57 88 55 95 54 97 120 48 99 48 68 97 122 56	8
25 57 53 67 67 56 50 56 98 101 49 56 65 56 66 100 50 95 50 97 53 56 68 120 49 90	95
14 56 97 98 54 49 122 48 68 95 55 56 66 122 50	8
6 50 50 90 95 101 53	22
23 50 99 49 95 102 88 67 122 52 69 69 52 90 51 98 100 55 48 122 101 69 50 101	2
24 55 99 51 98 48 70 88 68 51 122 102 51 57 97 54 98 120 57 48 99 95 49 122 95	7
10 50 97 95 69 51 48 56 56 57 102	2
22 45 65 102 101 52 122 65 69 69 55 66 122 54 68 122 56 54 57 97 99 120 101	0
5 54 67 53 57 88	6
1 48	0
17 45 56 99 53 68 56 66 97 90 95 51 101 101 100 69 53 48	18446744073709551608
11 50 95 122 97 50 51 70 102 53 49 98	2
12 55 120 90 67 102 120 51 97 49 55 70 49	7
14 51 101 65 69 56 65 57 68 122 56 122 67 48 49	3
2 56 98	8
5 57 48 53 55 49	90571
21 54 51 69 102 101 68 120 95 98 70 88 88 65 100 65 122 100 88 98 65 70	63
18 51 100 70 53 122 49 102 88 66 99 90 100 55 69 56 53 65 88	3
23 48 65 69 53 50 100 68 97 95 50 57 97 98 95 99 98 49 99 66 69 51 68 120	0
21 48 88 57 102 120 48 51 102 56 50 100 70 100 99 101 122 101 49 97 99 68	159
2 52 68	4
11 56 48 69 48 48 52 52 67 97 54 53	80
22 57 67 57 48 97 54 67 100 54 122 98 55 66 50 99 65 67 55 53 99 54 70	9
14 55 88 51 120 95 65 120 69 99 101 56 101 97 70	7
11 53 55 49 120 68 49 88 65 100 48 57	571
25 48 120 52 51 67 67 54 51 120 98 120 55 48 102 68 99 50 56 67 100 100 48 88 56 102	4443235
12 45 97 68 101 98 51 65 100 50 98 56 97	0
13 53 99 65 68 97 90 55 56 95 100 97 57 98	5
12 50 50 88 122 100 122 65 52 54 90 95 90	22
23 48 55 50 48 95 52 57 68 51 98 99 55 99 65 51 98 99 70 48 88 98 88 68	464
19 54 102 49 90 97 49 95 99 54 90 90 122 90 56 52 99 48 101 90	6
9 56 70 55 56 50 55 69 65 120	8
14 52 102 66 120 95 65 54 120 122 49 53 48 56 54	4
15 51 53 51 67 52 98 57 90 69 70 122 88 54 68 90	353
2 53 65	5
8 54 66 90 98 120 122 65 56	6
23 53 100 66 57 99 95 98 53 55 102 66 98 52 54 70 69 95 101 54 51 49 49 69	5
24 56 69 90 67 51 50 95 102 99 50 51 97 122 50 90 98 68 99 120 50 90 50 68 55	8
20 48 67 69 88 88 88 50 65 53 55 69 97 102 100 66 101 66 97 102 66	0
9 45 95 95 65 54 102 54 98 122	0
18 50 68 57 50 100 95 52 70 56 68 65 50 65 120 56 69 66 68	2
23 51 68 57 95 65 69 101 48 70 53 53 100 67 99 49 69 100 97 88 97 68 101 100	3
15 54 66 65 101 95 100 67 52 88 70 51 48 122 99 122	6
23 57 102 49 99 97 53 49 65 66 68 98 56 66 66 98 102 88 55 65 102 49 67 54	9
25 52 68 99 88 48 99 65 100 102 102 57 95 54 48 120 102 99 120 49 90 100 100 90 67 67	4
19 53 99 99 88 49 50 100 102 69 68 98 122 54 102 101 70 97 53 120	5
24 51 97 49 48 50 88 70 56 57 54 97 102 70 88 52 66 57 122 66 48 97 65 67 65	3
21 57 70 66 65 90 54 68 50 101 48 65 53 56 56 122 52 120 88 120 55 100	9
5 52 52 67 88 101	44
1 48	0
6 57 50 50 55 101 101	9227
21 50 67 56 100 70 68 100 95 122 70 51 68 55 101 100 122 69 100 57 49 102	2
9 49 67 55 97 55 90 101 69 56	1
